StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_4_TEXT,Q5,Q5_3_TEXT,Q6,Q10,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14,Q15,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,Q17,Q18,Q19,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q21,Q22,Q23,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q25,Q26,Q27,Q28_First Click,Q28_Last Click,Q28_Page Submit,Q28_Click Count,Q29,Q30,Q31,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33,Q34,Q35,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Q38,Q39,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q41,Q42,Q43,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q45,Q46,Q47,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,Q49,Q50,Q51,Q52_First Click,Q52_Last Click,Q52_Page Submit,Q52_Click Count,Q53,Q54,Q55,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,Q57,Q58,Q59,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q61,Q62,Q63,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q65,Q66,Q67,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,Q69,Q70,Q71,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,Q73,Q74,Q75,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77,Q78,Q79,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,Q81,Q82,Q83,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,Q85,Q86,Q87,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q89,Q91,Q92,Q92_1_TEXT,Q93,Q94,Q96,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q111
2019-11-01 08:38:05,2019-11-01 08:47:13,IP Address,84.84.73.180,100,547,True,2019-11-01 08:47:14,R_1WSMuZzisSyowhz,,,,,51.24090576171875,5.699798583984375,anonymous,EN,No,,Please write your answer below:,18,Female,,No,John Lennon,15852,2.422,15.134,30.176,2,I got it right,Scarlett Johansson,20913246,0.47,1.728,7.181,2,I got it right,,365352,2.794,8.439,9.195,2,"I recognised the person, but I could not remember their name",Justin Bieber,4429395,1.859,1.859,5.79,1,I did not recognise the person,,147311,0.231,3.345,4.536,2,I did not recognise the person,,1030991,2.306,2.306,3.863,1,I did not recognise the person,Johnny Depp,71870,1.685,1.685,4.617,1,I got it right,Billy Ray Cyrus,169602,0.024,1.529,7.165,2,I got it right,Amy Winehouse,939583,1.462,1.462,3.887,1,I got it right,,1229883,0.005,5.487,6.482,2,I did not recognise the person,Daniel Radcliffe,153295,1.452,1.452,7.75,1,I got it right,Michael Jordan,20865738,1.347,1.347,4.011,1,I did not recognise the person,,2575,2.927,2.927,3.879,1,I did not recognise the person,Michael Jackson,14995351,0.884,1.922,4.202,2,I got it right,,26182584,0.389,2.28,3.117,2,I did not recognise the person,,57187,3.155,3.155,4.253,1,"I recognised the person, but I could not remember their name",,20979,0.296,2.942,5.35,2,I did not recognise the person,Angelina Jolie,5792809,0.193,2.819,4.891,2,I got it right,,508717,3.016,3.016,4.061,1,I did not recognise the person,,31501,1.851,1.851,2.691,1,I did not recognise the person,High School,Please write your answer below:,14,Humanities,Netherlands,JuTrWe24,No,,IM_6ro6G3R8qpOI1b7,Good,Adequate,Quite good,6-7.5 hours,Quite good,<1 glasses,Yes,No,,
2019-11-01 08:29:50,2019-11-01 08:50:11,IP Address,94.211.86.130,100,1221,True,2019-11-01 08:50:12,R_1DBhPZ2lQyvNR2h,,,,,52.2061004638671875,4.8616943359375,anonymous,EN,Yes,CLLYDE11,,,,,,,19831,0,0,70.885,0,"I recognised the person, but I could not remember their name",,158287,0,0,13.154,0,I did not recognise the person,,5007334,0,0,61.995,0,"I recognised the person, but I could not remember their name",,25571585,0,0,25.225,0,"I recognised the person, but I could not remember their name",Eminem,4429395,17.655,17.655,21.789,1,I got it right,,192481,0,0,52.021,0,I got it right,President Bush,11955,8.724,8.724,12.407,1,I got it right,,3504698,0,0,5.994,0,"I recognised the person, but I could not remember their name",,13331280,0,0,32.438,0,I did not recognise the person,,383899,0,0,49.543,0,I did not recognise the person,,523032,0,0,64.037,0,"I got it wrong, but the correct name was “on the tip of my tongue”",,18717883,0,0,10.176,0,I did not recognise the person,,169602,0,0,37.615,0,"I recognised the person, but I could not remember their name",Michael Jackson,14995351,2.877,10.212,11.829,4,I got it right,Avicii,29331348,0.714,0.714,17.529,1,I got it right,Jamie Foxx,8083,59.31,59.31,62.119,1,"I got it wrong, but the correct name was “on the tip of my tongue”",,25832,0,0,143.248,0,"I recognised the person, but I could not remember their name",,16894,0,0,9.273,0,I did not recognise the person,,13736167,0,0,90.343,0,"I recognised the person, but I could not remember their name",,63321,0,0,2.088,0,I did not recognise the person,Associate's and/or Bachelor's degree,Please write your answer below:,16,Humanities,Netherlands,,No,,IM_6ro6G3R8qpOI1b7,Quite good,Good,Quite good,6-7.5 hours,Good,<1 glasses,No,No,,
2019-11-01 09:14:05,2019-11-01 09:19:09,IP Address,137.56.24.71,100,304,True,2019-11-01 09:19:10,R_2DXIltk2M3Xp9yx,,,,,51.58349609375,5.0995941162109375,anonymous,EN,Yes,sakimy02,,,,,,miley cyrus,8135890,1.932,1.932,7.825,1,I got it right,audrey humpburn,44463,1.846,1.846,10.684,1,I did not recognise the person,,17782843,0,0,0,0,I got it right,,340254,0,0,1.867,0,I did not recognise the person,BIG,1579814,2.87,2.87,5.759,1,"I recognised the person, but I could not remember their name",riannah,2110323,2.019,2.019,4.903,1,I got it right,jordan,240940,2.453,2.453,9.075,1,"I got it wrong, but the correct name was “on the tip of my tongue”",,101631,0,0,1.439,0,I did not recognise the person,renoldo,623737,2.889,2.889,5.682,1,I got it right,jordon,525755,2.113,2.113,4.338,1,"I recognised the person, but I could not remember their name",,221259,0,0,1.8,0,"I recognised the person, but I could not remember their name",,711747,0,0,1.43,0,"I recognised the person, but I could not remember their name",chris pratt,4513237,1.636,1.636,5.714,1,"I got it wrong, but the correct name was “on the tip of my tongue”",,1233754,0,0,1.3,0,I did not recognise the person,,63401,0,0,1.427,0,"I recognised the person, but I could not remember their name",,20949091,0,0,1.972,0,I did not recognise the person,,168540,0,0,1.215,0,I did not recognise the person,jacie chan,144936,2.103,2.103,5.458,1,I got it right,zoe saldana,1713217,1.855,25.17,31.566,2,I got it right,,173825,0,0,1.26,0,"I recognised the person, but I could not remember their name",High School,,,Other,Netherlands,,Prefer not to say,,IM_82lNBqJuIIrbCCN,Adequate,Quite poor,Good,4-5.5 hours,Adequate,<1 glasses,Prefer not to say,No,,
2019-11-01 09:25:32,2019-11-01 09:35:54,IP Address,137.56.5.136,100,621,True,2019-11-01 09:35:57,R_1jkoySAAolrCCb0,,,,,51.58349609375,5.0995941162109375,anonymous,EN,No,,Please write your answer below:,22,Female,,No,,1806,0,0,4.402,0,I did not recognise the person,,52627,0,0,3.284,0,I did not recognise the person,"Justin Bieber ",23680998,0,0,7.737,0,I got it right,,19376148,0,0,3.025,0,I did not recognise the person,,31341,0,0,5.212,0,"I recognised the person, but I could not remember their name",,330395,0,0,4.62,0,I did not recognise the person,Justin Timberlake,69323,2.238,2.238,9.848,1,I got it right,,2944,0,0,4.087,0,I did not recognise the person,,43373,0,0,3.008,0,I did not recognise the person,,679409,0,0,2.899,0,I did not recognise the person,,64966,0,0,2.088,0,"I recognised the person, but I could not remember their name",,42357,0,0,3.68,0,I did not recognise the person,"Bruno Mars ",27005455,0,0,6.941,0,I got it right,,27848,0,0,2.654,0,I did not recognise the person,,66164,0,0,3.74,0,I did not recognise the person,,29490,0,0,2.766,0,"I recognised the person, but I could not remember their name",,22835550,0,0,2.881,0,I did not recognise the person,"Anna Frank ",804581,0,0,6.549,0,I got it right,,731111,0,0,4.833,0,"I got it wrong, but the correct name was “on the tip of my tongue”",,54539,0,0,2.484,0,"I recognised the person, but I could not remember their name",Associate's and/or Bachelor's degree,Please write your answer below:,17,Humanities,Netherlands,PAGRSI28,No,,IM_6ro6G3R8qpOI1b7,Good,Quite good,Quite good,6-7.5 hours,Good,1-2.5 glasses,No,No,,
2019-11-01 10:07:09,2019-11-01 10:15:45,IP Address,145.136.54.9,100,515,True,2019-11-01 10:15:46,R_2xW5iolauuacARv,,,,,51.5572967529296875,5.0791015625,anonymous,EN,No,,Please write your answer below:,18,Female,,No,Lady Gaga,17782843,0,0,2.879,0,I got it right,Zack Efron,16705483,1.046,1.046,11.29,1,I got it right,,379216,0,0,2.52,0,I did not recognise the person,,16308,0,0,1.98,0,I did not recognise the person,,4540726,0,0,1.664,0,I did not recognise the person,,68131,0,0,2.27,0,"I recognised the person, but I could not remember their name",Sofia Loren,52139,1.754,13.448,23.375,3,"I got it wrong, but the correct name was “on the tip of my tongue”",Justin Bieber,23680998,1.154,1.154,4.122,1,I got it right,,1439517,0,0,2.091,0,I did not recognise the person,,3092836,0,0,1.227,0,I did not recognise the person,Shakira,6479315,1.103,1.103,4.335,1,I got it right,,19903,0,0,1.447,0,I did not recognise the person,,22055,0,0,1.381,0,I did not recognise the person,,42148,0,0,1.573,0,"I recognised the person, but I could not remember their name",,43373,0,0,1.101,0,I did not recognise the person,Justin Timberlake,69323,0.852,0.852,3.654,1,I got it right,Ronaldo,623737,1.118,1.118,5.172,1,I got it right,,37313,0,0,1.135,0,I did not recognise the person,,685663,0,0,1.152,0,I did not recognise the person,Rihanna,2110323,1.136,1.136,4.127,1,I got it right,High School,Please write your answer below:,12,Science and Technology,Bulgaria,STNIPL02,Yes,up to 1 year,IM_6ro6G3R8qpOI1b7,Good,Good,Adequate,8-9.5 hours,Quite good,<1 glasses,No,No,,
2019-11-01 12:03:31,2019-11-01 12:10:00,IP Address,84.24.204.141,100,389,True,2019-11-01 12:10:01,R_1l610WfguoAFJ4n,,,,,51.5482025146484375,5.0886993408203125,anonymous,EN,No,,Please write your answer below:,28,Male,,Yes,Alice Cooper,140308,1.783,1.783,4.524,1,I got it right,,299717,1.572,1.572,4.055,1,I did not recognise the person,Serena Williams,164910,1.417,1.417,5.413,1,I got it right,Lady Gaga,17782843,1.174,1.174,4.083,1,I got it right,Christiano Ronaldo,623737,1.148,1.148,6.115,1,I got it right,Bill Clinton,3356,1.159,1.159,11.073,1,I got it right,Clint Eastwood,43373,0.958,0.958,4.471,1,I got it right,,711747,0,0,3,0,I did not recognise the person,,8900348,0,0,5.648,0,I did not recognise the person,Aamir Khan,163038,1.585,1.585,8.824,1,I got it right,,172395,0,0,2.358,0,I did not recognise the person,Mos Def,142540,1.598,1.598,4.042,1,I got it right,McFarlane,383899,1.16,1.16,13.192,1,I got it right,National Lampoon,16384,2.402,2.402,11.023,1,"I recognised the person, but I could not remember their name",,5122699,0,0,2.747,0,I did not recognise the person,Steve Jobs,7412236,1.017,1.017,30.758,1,I got it right,Stephen Spielberg,26940,1.38,1.38,15.437,1,I got it right,Ben Affleck,159599,1.434,2.379,33.144,2,I got it right,John Paul II,23805,2.88,2.88,6.864,1,I got it right,,6933101,0,0,2.119,0,I did not recognise the person,Associate's and/or Bachelor's degree,Prefer not to say,,Science and Technology,,GAPACH19,Yes,up to 1 year,IM_6ro6G3R8qpOI1b7,Adequate,Adequate,Good,8-9.5 hours,Adequate,3+ glasses,No,No,,
2019-11-02 03:50:17,2019-11-02 04:06:17,IP Address,137.56.2.38,100,959,True,2019-11-02 04:06:17,R_el0Ieb2H8y7Wt8t,,,,,51.58349609375,5.0995941162109375,anonymous,EN,No,,Please write your answer below:,24,Female,,No,Elvis Presley,9288,1.242,1.242,5.48,1,I got it right,John Lennon,15852,1.549,1.549,3.988,1,I got it right,,52139,0,0,0.001,0,I did not recognise the person,Snoop Dog,88923,1.202,1.202,3.604,1,I got it right,,557007,0,0,2.423,0,I did not recognise the person,,728776,0,0,2.399,0,"I recognised the person, but I could not remember their name",,2150841,0,0,2.89,0,"I recognised the person, but I could not remember their name",,199158,0,0,1.775,0,"I recognised the person, but I could not remember their name",,8269381,0,0,1.312,0,"I recognised the person, but I could not remember their name",,15308,0,0,1.937,0,"I got it wrong, but the correct name was “on the tip of my tongue”",Janis Joplin,16245,5.817,5.817,8.603,1,I got it right,Vladimir Putin,32817,1.716,1.716,5.542,1,I got it right,Rooney,199445,2.941,2.941,5.391,1,I got it right,,18366271,0,0,1.985,0,"I got it wrong, but the correct name was “on the tip of my tongue”",Eminem,4429395,1.692,6.591,8.091,2,I got it right,,21491340,0,0,2.32,0,"I recognised the person, but I could not remember their name",,571725,1.647,1.647,2.171,1,I did not recognise the person,,11983273,0,0,1.182,0,I did not recognise the person,,19084502,0,0,1.294,0,"I recognised the person, but I could not remember their name",,83688,1.902,1.902,3.038,1,"I got it wrong, but the correct name was “on the tip of my tongue”",Associate's and/or Bachelor's degree,Please write your answer below:,20,Humanities,Netherlands,00LAST15,Yes,up to 1 year,IM_b91AVV97H2Pr9m5,Quite poor,Quite poor,Adequate,4-5.5 hours,Quite poor,3+ glasses,No,No,,
2019-11-02 12:18:12,2019-11-02 12:30:09,IP Address,86.93.153.110,100,717,True,2019-11-02 12:30:10,R_2ckMikf0ns0Y3oM,,,,,51.55670166015625,5.0789031982421875,anonymous,EN,Yes,JOMALA10,,,,,,,1783180,4.255,5.532,7.129,2,I did not recognise the person,,4764846,0.236,0.236,1.994,1,I did not recognise the person,STEWART,105407,4.669,4.669,27.611,1,I got it right,Gomez,6844407,3.003,3.003,18.309,1,I got it right,Tom Cruise,31460,1.955,49.71,50.435,2,I got it right,,356167,0,0,1.897,0,I did not recognise the person,,704723,0,0,2.79,0,I did not recognise the person,,22965242,0,0,2.84,0,I did not recognise the person,,229198,0,0,2.431,0,"I recognised the person, but I could not remember their name",,18717883,0,0,2.663,0,"I recognised the person, but I could not remember their name",Michael Jackson,14995351,1.939,1.939,22.776,1,I got it right,,1873388,0,0,1.963,0,I did not recognise the person,Mariah Carey,19499,13.765,13.765,16.541,1,I got it right,,6873934,0,0,2.349,0,I did not recognise the person,,4014486,0,0,1.401,0,I did not recognise the person,Orlando Bloom,9195868,3.285,3.285,9.178,1,I got it right,Daniel,15252813,47.092,47.092,49.878,1,I got it right,John Hopkings,2397,6.864,6.864,14.392,1,"I got it wrong, but the correct name was “on the tip of my tongue”",Beyonce,83688,2.527,2.527,6.297,1,I got it right,,26940,0,0,2.589,0,"I recognised the person, but I could not remember their name",Master's degree,Please write your answer below:,20,Arts,Netherlands,,Yes,up to 1 year,IM_eEBneNX4zdufHeZ,Good,Quite good,Adequate,8-9.5 hours,Quite good,<1 glasses,No,No,,add some writers and dancers
2019-11-02 12:24:24,2019-11-02 12:37:02,IP Address,86.93.153.110,100,757,True,2019-11-02 12:37:03,R_3ke8y2CjGSEdG8W,,,,,51.55670166015625,5.0789031982421875,anonymous,EN,No,,Please write your answer below:,25,Female,,No,Michael Jackson,14995351,2.054,2.054,13.385,1,I got it right,,49650,0,0,13.227,0,I did not recognise the person,,23347,0,0,5.297,0,I did not recognise the person,,21222169,0,0,6.23,0,I did not recognise the person,Beyonce,83688,9.002,9.002,17.514,1,I got it right,,763860,0,0,8.12,0,I did not recognise the person,John Lennon,15852,3.43,3.43,12.076,1,I got it right,,15622,0,0,3.054,0,"I recognised the person, but I could not remember their name",,21247,0,0,3.021,0,I did not recognise the person,,21491340,0,0,7.61,0,I did not recognise the person,Megan Fox,1769827,1.825,1.825,7.601,1,I got it right,,29331348,0,0,14.04,0,"I recognised the person, but I could not remember their name",,804581,0,0,17.463,0,"I recognised the person, but I could not remember their name",,302167,0,0,3.901,0,I did not recognise the person,,235916,0,0,10.984,0,"I recognised the person, but I could not remember their name",,2150841,0,0,8.439,0,I did not recognise the person,,3793726,0,0,5.054,0,I did not recognise the person,,2278804,0,0,3.493,0,I did not recognise the person,,483360,0,0,13.122,0,"I recognised the person, but I could not remember their name",,728776,0,0,3.833,0,"I recognised the person, but I could not remember their name",Associate's and/or Bachelor's degree,Please write your answer below:,18,Arts,Netherlands,ElAnHe,No,,IM_6ro6G3R8qpOI1b7,Good,Adequate,Adequate,4-5.5 hours,Adequate,<1 glasses,No,No,,
2019-11-03 11:13:25,2019-11-03 11:24:28,IP Address,86.91.196.213,100,662,True,2019-11-03 11:24:29,R_2flDqb2YjFSyvzQ,,,,,51.5991973876953125,4.79229736328125,anonymous,EN,No,,Please write your answer below:,19,Female,,No,,7352704,4.775,5.101,7.286,2,I did not recognise the person,,192481,7.602,7.602,9.792,1,"I recognised the person, but I could not remember their name",Justin Bieber,23680998,1.701,1.701,10.236,1,I got it right,Barack Obama,534366,1.002,1.002,6.741,1,I got it right,,158448,3.784,3.784,3.841,1,I did not recognise the person,Michael Jackson,14995351,1.101,1.101,5.981,1,I got it right,Miley Cyrus,8135890,1.288,1.288,6.884,1,I got it right,Anna Frank,804581,1,1,5.332,1,I got it right,Jake Gyllenhaal,508396,2.702,2.702,8.175,1,I got it right,,50745,8.902,8.902,10.801,1,"I recognised the person, but I could not remember their name",Avril Lavigne,165507,1,1,8.401,1,I got it right,Nicky Minaj,22570683,3.972,16.371,17.443,2,I got it right,,19361,3.101,3.101,4.464,1,"I recognised the person, but I could not remember their name",Queen Elizabeth II,12153654,0.9,0.9,35.057,1,I got it right,,217790,2.3,2.3,3.502,1,I did not recognise the person,Matt ....,365352,9.8,9.8,23.921,1,"I got it wrong, but the correct name was “on the tip of my tongue”",,43373,0,0,4.047,0,"I recognised the person, but I could not remember their name",Monica Bellucci,1769827,2.5,2.5,8.802,1,"I recognised the person, but I could not remember their name",Michelle Obama,2204744,0.901,0.901,6.855,1,I got it right,,414848,5.1,5.1,5.172,1,I did not recognise the person,High School,Please write your answer below:,13,Science and Technology,Netherlands,SIIRCA27,No,,IM_6ro6G3R8qpOI1b7,Adequate,Adequate,Poor,6-7.5 hours,Quite good,<1 glasses,No,Yes,No,Tom Holland
2019-11-03 11:26:58,2019-11-03 11:36:12,IP Address,86.91.196.213,100,553,True,2019-11-03 11:36:12,R_2foNO57XVJPfEiJ,,,,,51.5991973876953125,4.79229736328125,anonymous,EN,Yes,SIIRCA27,,,,,,,31341,1.645,29.163,48.857,2,"I got it wrong, but the correct name was “on the tip of my tongue”",Freddie Mercury,42068,1.501,26.999,34.647,4,I got it right,Vanessa Hudgerson,3504698,1.4,1.4,15.381,1,I got it right,,331124,3.503,3.503,4.895,1,I did not recognise the person,,235888,0,0,8.143,0,I did not recognise the person,,4408,0,0,2.101,0,I did not recognise the person,"Maradona ",8485,1.2,1.2,9.759,1,I got it right,,100692,0,0,4.378,0,"I recognised the person, but I could not remember their name",Neil Patrick Harris,704723,1.306,20.7,21.1,4,I got it right,,615995,0,0,3.2,0,I did not recognise the person,,74461,0,0,2.135,0,I did not recognise the person,,10049,1.719,1.719,1.766,1,I did not recognise the person,,37313,0,0,3.968,0,I did not recognise the person,Beyonce,83688,12.202,23.454,23.9,2,I got it right,Charlize Teron,42104,1.401,18.393,22.643,2,"I got it wrong, but the correct name was “on the tip of my tongue”",,8083,2.295,2.295,2.355,1,"I recognised the person, but I could not remember their name",,20913302,18.004,37.503,42.979,3,"I recognised the person, but I could not remember their name",,26954,0,0,3.783,0,"I recognised the person, but I could not remember their name",,4637590,2.112,3.798,3.859,2,I did not recognise the person,Angelina Jolie,5792809,1.3,10.956,16.351,2,I got it right,High School,Please write your answer below:,13,Science and Technology,Netherlands,,No,,IM_6ro6G3R8qpOI1b7,Adequate,Quite good,Poor,6-7.5 hours,Quite good,<1 glasses,No,Yes,No,
2019-11-03 07:49:23,2019-11-03 07:52:28,IP Address,84.105.65.34,2,184,False,2019-11-03 11:53:04,R_1ierSoyx7rKAGhU,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 03:09:19,2019-11-04 03:17:04,IP Address,137.56.37.130,100,465,True,2019-11-04 03:17:04,R_245Hkp5BQHH7ZxJ,,,,,51.58349609375,5.0995941162109375,anonymous,EN,No,,Please write your answer below:,23,Male,,No,Pique,1491798,2.001,2.001,10.201,1,I got it right,Justin Bieber,23680998,1.35,1.35,5.05,1,I got it right,Nicki Minaj,22570683,3.767,3.767,8.504,1,I got it right,,23278520,0,0,3.911,0,I did not recognise the person,Rihanna,2110323,1.338,1.338,5.118,1,I got it right,,864,0,0,3.911,0,"I recognised the person, but I could not remember their name",Michael Jackson,14995351,1.217,5.191,5.737,2,I got it right,,6064346,1.251,1.251,3.584,1,"I recognised the person, but I could not remember their name",Prince,45964,1.476,1.476,19.115,1,I did not recognise the person,Batista,247468,2.105,2.105,5.834,1,"I got it wrong, but the correct name was “on the tip of my tongue”",,16175,1.536,1.536,6.549,1,"I recognised the person, but I could not remember their name",Bob Marley,8239846,1.7,1.7,5.262,1,I got it right,Tom Cruise,31460,1.395,5.285,5.815,3,I got it right,,11983273,0,0,2.36,0,I did not recognise the person,Lionel Messi,2150841,1.057,1.057,5.045,1,I got it right,,101631,0,0,2.028,0,I did not recognise the person,George Clooney,158889,1.085,1.085,4.878,1,I got it right,Miley Cirus,8135890,1.164,1.164,4.948,1,I got it right,,68904,0,0,3.088,0,"I recognised the person, but I could not remember their name",,19394613,0,0,4.676,0,"I recognised the person, but I could not remember their name",Associate's and/or Bachelor's degree,Please write your answer below:,16,Other,Netherlands,SVCLWU10,No,,IM_6ro6G3R8qpOI1b7,Adequate,Adequate,Good,8-9.5 hours,Quite poor,<1 glasses,No,No,,
2019-11-04 08:34:54,2019-11-04 08:50:53,IP Address,137.56.95.144,100,959,True,2019-11-04 08:50:53,R_BVv4nbNWa89Ohrj,,,,,51.58349609375,5.0995941162109375,anonymous,EN,No,,Please write your answer below:,23,Female,,No,Elizabeth Taylor,42357,2.775,2.775,13.086,1,I got it right,Willow Smith,1783180,2.568,2.568,8.765,1,I got it right,Nicky Minaj,22570683,2.206,2.206,11.484,1,I got it right,Kirk Douglas,167790,17.712,17.712,34.79,1,"I got it wrong, but the correct name was “on the tip of my tongue”",Lady Gaga,17782843,1.473,1.473,5.783,1,I got it right,,424778,0,0,13.27,0,I did not recognise the person,Bono,530936,7.441,7.441,11.239,1,I did not recognise the person,,142510,5.141,5.141,13.364,1,"I recognised the person, but I could not remember their name",Vanessa Hudgens,3504698,1.284,1.284,8.14,1,I got it right,Mila Kunis,400738,1.534,1.918,6.116,2,I got it right,,21491340,15.299,15.299,23.378,1,"I recognised the person, but I could not remember their name",Megan Fox,1769827,1.376,1.376,6.822,1,I got it right,Angelina Jolie,5792809,1.601,1.601,7.979,1,I got it right,,936829,0,0,6.528,0,"I recognised the person, but I could not remember their name",Johnny Depp,71870,1.095,17.759,22.766,2,I got it right,Martin Scorsese,18995,2.096,2.096,8.455,1,I got it right,Eminem,4429395,1.793,1.793,5.92,1,I got it right,Amy Winehouse,939583,1.244,1.244,11.714,1,I got it right,,183124,0,0,7.132,0,I did not recognise the person,,519437,0,0,7.696,0,I did not recognise the person,Associate's and/or Bachelor's degree,Please write your answer below:,15,Humanities,Netherlands,REBEOL16,Yes,up to 1 year,IM_6ro6G3R8qpOI1b7,Quite good,Adequate,Quite good,6-7.5 hours,Quite good,<1 glasses,No,No,,
